SUBSCRIBER_ID,BILL_MONTH,CHARGES
1688,2016-06-01,6.173
3204,2017-02-01,4.554
1277,2016-12-01,10.235
5424,2016-12-01,9.426
5710,2017-05-01,12.224
697,2017-06-01,5.024
4625,2016-10-01,8.036
771,2017-01-01,9.632
3862,2017-07-01,13.424
498,2016-10-01,6.090
5134,2016-08-01,6.230
4243,2017-04-01,6.989
5730,2017-07-01,6.584
1972,2016-06-01,6.422
3754,2016-06-01,14.730
1114,2017-06-01,4.964
3151,2017-09-01,3.504
4196,2017-10-01,5.805
1441,2016-06-01,9.389
1812,2016-12-01,1.638
4541,2016-10-01,22.606
2547,2017-12-01,7.950
5016,2016-12-01,5.115
1238,2016-12-01,11.141
5132,2017-06-01,5.092
1750,2017-02-01,5.529
5014,2017-01-01,6.725
4922,2016-12-01,10.506
252,2017-10-01,12.626
3300,2017-04-01,10.948
3594,2016-06-01,5.978
1422,2017-03-01,9.530
5558,2017-10-01,7.848
5232,2017-09-01,5.024
3727,2017-10-01,5.215
4802,2017-10-01,5.292
2980,2016-09-01,5.327
3949,2017-03-01,10.870
1552,2017-01-01,7.185
4341,2016-09-01,8.202
1518,2016-12-01,8.579
142,2017-11-01,5.164
4527,2016-07-01,12.112
4330,2017-08-01,5.044
4652,2017-06-01,5.793
5389,2016-10-01,4.554
3478,2017-07-01,2.456
1049,2017-06-01,6.575
970,2016-11-01,6.314
2323,2017-05-01,4.964
5241,2017-02-01,8.318
3878,2016-10-01,8.159
1666,2016-06-01,6.316
5655,2017-06-01,13.230
3177,2016-08-01,7.199
2839,2016-08-01,7.104
4741,2017-01-01,4.628
1754,2017-08-01,9.949
381,2016-06-01,5.930
2935,2016-06-01,6.348
5277,2017-01-01,3.806
4512,2017-05-01,7.920
1688,2017-07-01,4.984
3204,2016-08-01,4.025
1277,2016-09-01,14.704
5424,2016-08-01,6.063
5710,2017-03-01,45.253
697,2016-11-01,5.424
4625,2017-12-01,5.570
771,2017-08-01,6.833
3862,2017-10-01,10.697
498,2016-11-01,4.756
5134,2016-11-01,8.306
4243,2017-06-01,5.064
5730,2017-04-01,4.814
1972,2017-08-01,6.744
3754,2017-03-01,12.566
1114,2016-08-01,5.649
3151,2017-06-01,2.627
4196,2016-07-01,4.834
1441,2017-01-01,6.136
1812,2017-09-01,2.456
4541,2016-07-01,6.371
2547,2016-10-01,10.330
5016,2017-04-01,5.388
1238,2017-09-01,11.470
5132,2016-09-01,3.735
1750,2016-11-01,7.528
5014,2016-07-01,5.957
4922,2017-11-01,4.964
252,2016-09-01,7.824
3300,2016-11-01,9.506
3594,2016-08-01,5.962
1422,2016-09-01,7.807
5558,2017-08-01,8.033
5232,2016-06-01,6.108
3727,2017-09-01,6.076
4802,2016-12-01,6.338
2980,2017-02-01,5.844
3949,2016-12-01,9.196
1552,2016-10-01,9.506
4341,2017-05-01,11.316
1518,2017-01-01,9.724
142,2016-10-01,6.100
4527,2017-10-01,1.441
4330,2016-07-01,5.421
4652,2017-10-01,6.134
5389,2016-12-01,0.440
3478,2017-09-01,2.456
1049,2016-12-01,12.298
970,2017-07-01,5.402
2323,2016-12-01,4.988
5241,2017-10-01,4.450
3878,2017-04-01,4.861
1666,2016-08-01,6.380
5655,2017-01-01,5.340
3177,2016-09-01,6.078
2839,2017-06-01,9.403
4741,2017-05-01,4.964
1754,2017-06-01,3.314
381,2017-05-01,7.268
2935,2017-08-01,5.124
5277,2017-04-01,1.866
4512,2016-11-01,5.340
1688,2017-10-01,4.964
3204,2017-06-01,2.456
1277,2017-05-01,13.199
5424,2017-07-01,28.822
5710,2016-12-01,6.670
697,2016-07-01,5.483
4625,2017-11-01,5.004
771,2017-05-01,5.362
3862,2017-01-01,10.370
498,2016-12-01,5.598
5134,2017-05-01,5.134
4243,2016-08-01,7.592
4451,2016-11-01,17.933
1972,2017-10-01,7.124
3754,2017-08-01,5.286
1114,2016-06-01,4.303
3151,2017-03-01,2.445
4196,2016-11-01,7.750
1441,2017-12-01,5.179
1812,2016-06-01,1.463
4541,2017-05-01,15.558
2547,2016-12-01,10.698
5016,2016-08-01,4.428
1238,2017-08-01,16.062
5132,2017-01-01,1.610
1750,2017-07-01,5.903
5014,2016-11-01,6.712
4922,2017-04-01,34.532
252,2017-05-01,11.414
3300,2016-08-01,8.602
3594,2017-11-01,4.984
1422,2017-07-01,18.419
5558,2016-08-01,4.062
5232,2017-07-01,4.984
3727,2016-07-01,4.788
4802,2017-09-01,5.170
2980,2016-10-01,5.796
3949,2016-10-01,6.960
1552,2017-11-01,8.934
4341,2016-06-01,12.158
1518,2017-08-01,5.728
142,2017-03-01,6.488
4527,2016-12-01,6.707
4330,2017-10-01,5.044
4652,2016-10-01,6.014
5389,2016-07-01,3.376
3478,2017-02-01,5.449
1049,2017-04-01,10.744
970,2017-10-01,5.784
2323,2017-04-01,4.834
5241,2017-08-01,4.885
3878,2017-06-01,7.460
1666,2017-11-01,7.586
5655,2017-12-01,7.868
3177,2017-12-01,5.585
2839,2017-03-01,4.959
2265,2016-09-01,33.283
5198,2017-10-01,12.736
4742,2017-02-01,6.800
2935,2017-06-01,5.184
281,2016-10-01,4.554
4382,2017-05-01,5.446
1738,2017-10-01,0.000
603,2017-01-01,3.204
5642,2017-08-01,3.030
270,2017-10-01,39.027
2193,2016-12-01,7.192
2847,2017-03-01,17.885
4909,2017-03-01,8.330
2757,2017-05-01,6.420
4715,2016-06-01,4.282
1044,2016-06-01,11.522
2229,2016-06-01,5.962
3531,2017-09-01,6.806
4451,2017-12-01,11.073
5965,2017-10-01,5.573
560,2017-12-01,6.118
4555,2017-07-01,4.202
1625,2016-12-01,5.320
2960,2016-06-01,4.041
1441,2017-09-01,4.964
510,2016-06-01,24.624
2973,2017-05-01,5.580
4809,2017-11-01,2.544
1466,2017-08-01,5.024
1390,2017-02-01,6.670
1902,2017-05-01,14.092
1750,2017-03-01,10.419
2247,2017-12-01,0.000
2226,2016-06-01,6.955
4404,2017-02-01,8.908
817,2017-10-01,9.707
1402,2016-07-01,3.622
619,2017-08-01,4.964
4401,2017-06-01,16.790
4463,2016-08-01,6.656
4043,2016-07-01,9.861
981,2016-07-01,6.288
2065,2017-01-01,15.436
1940,2017-09-01,5.044
1882,2017-01-01,20.252
4304,2017-04-01,7.486
5770,2017-03-01,8.306
3777,2017-11-01,5.104
5002,2017-12-01,3.783
3050,2017-05-01,4.984
5758,2016-09-01,1.210
5647,2016-10-01,2.634
2517,2016-12-01,8.846
1562,2017-11-01,4.964
129,2016-08-01,11.182
759,2017-01-01,6.725
4390,2017-11-01,5.104
5860,2017-04-01,7.049
2071,2017-07-01,5.044
3711,2016-12-01,13.704
3345,2017-10-01,4.990
3189,2017-05-01,2.456
2265,2017-06-01,42.090
5198,2017-08-01,5.750
4742,2017-08-01,4.984
2935,2017-01-01,8.358
281,2017-04-01,2.460
4382,2016-06-01,6.606
1738,2016-06-01,6.550
603,2016-09-01,3.754
5642,2016-11-01,8.430
270,2017-05-01,11.900
2193,2016-09-01,4.340
2847,2017-02-01,11.937
4909,2017-07-01,6.378
2757,2017-01-01,7.594
4715,2017-09-01,2.632
1044,2017-01-01,9.536
2229,2017-04-01,5.384
3531,2016-07-01,15.428
4451,2016-10-01,18.260
5965,2017-06-01,7.394
560,2016-09-01,6.248
4555,2016-10-01,6.670
1625,2017-08-01,5.264
2960,2016-12-01,10.392
1441,2017-10-01,5.046
510,2017-06-01,1.986
2973,2016-08-01,6.495
4809,2017-03-01,18.138
1466,2016-08-01,2.942
1390,2017-06-01,4.964
1902,2017-01-01,23.361
1750,2017-11-01,5.234
2247,2016-09-01,5.634
2226,2017-03-01,8.280
4404,2017-12-01,6.016
817,2016-10-01,7.792
1402,2017-02-01,9.453
619,2016-12-01,4.554
4401,2017-11-01,5.144
4463,2017-01-01,8.093
4043,2017-04-01,14.560
981,2017-10-01,5.064
2065,2016-06-01,6.042
1940,2017-05-01,6.036
1882,2017-09-01,7.810
4304,2017-07-01,6.617
5770,2017-12-01,10.332
3777,2016-12-01,5.088
5002,2017-11-01,4.550
3050,2017-02-01,17.234
5758,2017-03-01,10.428
5647,2017-05-01,29.222
2517,2016-08-01,6.092
1562,2017-03-01,6.688
129,2016-11-01,6.985
759,2016-06-01,7.452
4390,2017-06-01,7.040
5860,2016-11-01,0.916
2071,2016-08-01,7.224
3711,2017-03-01,14.453
3345,2017-04-01,4.814
3189,2016-10-01,4.554
2265,2017-04-01,18.309
5198,2017-09-01,16.424
4742,2016-08-01,4.418
2935,2017-07-01,5.324
281,2016-06-01,4.172
4382,2017-03-01,4.683
1738,2017-02-01,3.012
603,2017-08-01,6.444
5642,2016-12-01,7.698
270,2017-09-01,8.464
2193,2016-10-01,7.564
2847,2017-11-01,5.896
4909,2017-01-01,7.965
2757,2017-10-01,5.226
4715,2016-12-01,7.378
1044,2017-10-01,5.543
2229,2016-08-01,6.122
3531,2017-07-01,6.514
4451,2017-06-01,8.052
5965,2017-05-01,5.400
560,2017-05-01,9.412
4555,2017-02-01,6.798
1625,2017-07-01,4.984
2960,2017-11-01,6.114
1441,2016-07-01,12.390
510,2017-08-01,1.621
2973,2016-07-01,2.412
4809,2017-02-01,23.475
1466,2016-09-01,4.193
1390,2017-10-01,5.004
1902,2016-11-01,21.096
1750,2017-06-01,5.472
2247,2017-02-01,1.706
2226,2017-05-01,5.490
4404,2016-11-01,9.424
817,2016-07-01,10.532
1402,2017-01-01,9.332
619,2017-11-01,4.964
4401,2017-10-01,8.860
4463,2017-11-01,7.168
4043,2016-08-01,6.150
981,2016-12-01,6.836
2065,2017-12-01,15.346
1940,2017-06-01,4.964
1882,2017-08-01,6.551
4304,2016-08-01,2.700
5770,2016-11-01,1.763
3777,2017-03-01,3.418
5002,2017-06-01,7.094
3050,2017-03-01,5.230
5758,2016-08-01,0.916
5647,2017-04-01,11.192
2517,2017-02-01,6.670
1562,2016-11-01,6.688
129,2017-02-01,11.258
759,2016-10-01,6.836
4390,2017-05-01,12.187
5860,2017-09-01,7.288
2071,2017-04-01,8.230
3711,2017-11-01,17.609
3345,2017-08-01,4.984
3189,2017-08-01,2.456
2265,2016-12-01,4.892
5198,2016-08-01,5.946
4742,2017-07-01,6.636
2935,2016-11-01,7.199
281,2017-12-01,2.456
4382,2017-04-01,5.116
1738,2017-07-01,3.042
603,2016-07-01,6.674
5642,2017-12-01,0.000
270,2017-06-01,16.868
2193,2017-02-01,5.016
2847,2017-01-01,6.918
4909,2017-10-01,5.636
2757,2017-04-01,8.476
4715,2017-12-01,3.518
1044,2016-07-01,6.006
2229,2017-06-01,5.780
3531,2016-12-01,15.336
4451,2017-10-01,5.852
5965,2017-09-01,4.964
560,2017-07-01,5.044
4555,2016-12-01,6.698
1625,2017-11-01,4.984
2960,2016-11-01,6.042
1441,2017-03-01,9.749
510,2017-04-01,7.322
2973,2016-11-01,7.944
4809,2017-04-01,3.547
1466,2017-11-01,6.694
1390,2016-11-01,6.670
1902,2016-08-01,12.574
1750,2016-08-01,6.400
2247,2017-07-01,0.000
2226,2016-08-01,6.470
4404,2017-11-01,5.250
817,2016-08-01,10.987
1402,2016-09-01,3.381
619,2017-04-01,5.178
4401,2016-07-01,27.692
4463,2016-12-01,8.464
4043,2017-09-01,8.741
981,2016-06-01,6.820
2065,2017-09-01,11.852
1940,2016-06-01,4.558
1882,2016-08-01,5.540
4304,2016-11-01,3.027
5770,2017-06-01,5.604
3777,2016-06-01,2.452
5002,2016-10-01,4.617
3050,2016-11-01,4.554
5758,2017-12-01,0.000
5647,2016-09-01,6.341
2517,2016-09-01,9.266
1562,2017-02-01,6.670
129,2016-07-01,16.010
759,2016-07-01,6.600
4390,2017-08-01,12.370
5860,2017-01-01,30.280
2071,2017-02-01,7.946
3711,2016-06-01,13.593
3345,2017-05-01,6.268
3189,2017-10-01,2.456
2265,2017-09-01,9.428
5198,2016-06-01,7.206
4742,2016-07-01,4.566
2935,2017-03-01,8.533
281,2016-09-01,4.262
4382,2016-12-01,7.146
1738,2017-04-01,4.036
603,2016-06-01,6.704
5642,2017-10-01,1.426
270,2016-11-01,14.269
2193,2016-07-01,4.775
2847,2016-11-01,8.744
4909,2016-08-01,8.569
2757,2016-10-01,8.487
4715,2017-03-01,5.618
1044,2017-08-01,6.450
2229,2017-05-01,5.123
3531,2017-04-01,10.190
4451,2017-04-01,5.681
5965,2017-11-01,5.144
560,2017-09-01,7.934
4555,2016-11-01,6.670
1625,2016-09-01,3.838
2960,2016-07-01,4.025
1441,2016-11-01,5.212
510,2017-11-01,5.064
2973,2017-07-01,5.759
4809,2016-12-01,30.780
1466,2016-11-01,3.459
1390,2016-12-01,6.670
1902,2017-11-01,6.412
1750,2016-09-01,10.792
2247,2016-10-01,5.069
2226,2017-04-01,8.122
4404,2017-06-01,7.546
817,2017-11-01,5.518
1402,2017-12-01,7.600
619,2016-07-01,4.025
4401,2016-12-01,10.148
4463,2017-07-01,7.606
4043,2017-05-01,15.324
981,2016-11-01,7.130
2065,2016-08-01,3.714
1940,2016-11-01,4.758
1882,2017-11-01,7.468
4304,2017-09-01,6.069
5770,2017-11-01,7.866
3777,2016-08-01,1.920
5002,2017-01-01,3.310
3050,2017-08-01,4.964
5758,2017-05-01,8.147
5647,2017-12-01,11.021
2517,2016-07-01,6.187
1562,2017-10-01,5.005
129,2017-03-01,16.988
759,2017-08-01,4.984
4390,2017-02-01,13.908
5860,2017-06-01,7.308
2071,2017-11-01,5.104
3711,2016-07-01,9.729
3345,2016-10-01,8.800
3189,2017-04-01,2.382
2265,2017-01-01,4.761
5198,2017-03-01,7.854
4742,2017-11-01,8.558
2935,2016-10-01,7.496
281,2017-06-01,2.456
4382,2016-08-01,6.912
1738,2017-05-01,1.308
603,2017-11-01,6.172
5642,2017-03-01,5.069
270,2016-08-01,66.010
2193,2017-04-01,6.938
2847,2017-08-01,5.274
4909,2017-02-01,8.158
2757,2016-11-01,9.229
4715,2017-01-01,4.572
1044,2017-12-01,5.405
2229,2016-10-01,6.868
3531,2016-06-01,20.024
4451,2017-03-01,13.898
5965,2017-12-01,7.553
560,2016-12-01,8.100
4555,2016-07-01,5.930
1625,2016-06-01,3.659
2960,2017-08-01,6.214
1441,2016-09-01,6.014
510,2017-01-01,6.836
2973,2017-11-01,6.207
4809,2016-06-01,37.338
1466,2016-12-01,4.223
1390,2016-08-01,5.930
1902,2016-06-01,7.792
1750,2016-12-01,7.530
2247,2017-05-01,0.000
2226,2017-12-01,6.027
4404,2017-09-01,7.497
817,2016-12-01,6.974
1402,2016-11-01,4.738
619,2016-08-01,4.025
4401,2017-07-01,13.609
4463,2017-08-01,7.582
4043,2017-08-01,5.129
981,2016-09-01,6.390
2065,2017-10-01,13.610
1940,2016-10-01,4.614
1882,2016-11-01,9.366
4304,2016-10-01,3.027
5770,2016-10-01,0.916
3777,2016-11-01,4.020
5002,2017-04-01,5.432
3050,2016-12-01,5.230
5758,2016-12-01,2.978
5647,2017-11-01,15.598
2517,2017-08-01,13.272
1562,2017-09-01,11.174
129,2017-12-01,10.076
759,2017-11-01,4.984
4390,2017-10-01,5.004
5860,2017-05-01,7.268
2071,2017-09-01,4.984
3711,2017-04-01,13.116
3345,2016-11-01,7.673
3189,2017-11-01,2.456
2265,2016-10-01,4.766
5198,2017-06-01,6.595
4742,2017-03-01,5.367
2935,2017-02-01,7.754
281,2017-09-01,2.644
4382,2017-06-01,5.164
1738,2017-11-01,0.000
603,2017-07-01,3.958
5642,2017-01-01,2.277
270,2017-08-01,10.983
2193,2017-03-01,5.638
2847,2017-05-01,5.620
4909,2016-09-01,7.168
2757,2016-09-01,8.151
4715,2016-08-01,4.666
1044,2016-12-01,28.988
2229,2017-01-01,7.624
3531,2017-10-01,8.498
4451,2017-02-01,8.503
5965,2017-08-01,5.024
560,2016-10-01,8.174
4555,2017-09-01,2.710
1625,2017-04-01,5.301
2960,2017-03-01,4.678
1441,2016-08-01,7.894
510,2016-08-01,13.036
2973,2017-01-01,3.662
4809,2017-12-01,2.377
1466,2016-06-01,2.678
1390,2017-12-01,4.964
1902,2016-07-01,13.114
1750,2017-12-01,5.355
2247,2017-08-01,0.436
2226,2016-12-01,7.829
4404,2016-06-01,9.393
817,2016-09-01,8.287
1402,2017-10-01,7.296
619,2017-07-01,4.984
4401,2017-02-01,14.448
4463,2016-11-01,8.242
4043,2017-11-01,6.582
981,2017-09-01,5.144
2065,2017-03-01,13.200
1940,2016-12-01,4.736
1882,2016-09-01,6.088
4304,2016-07-01,3.657
5770,2016-12-01,2.334
3777,2017-07-01,5.044
5002,2017-05-01,6.920
3050,2017-09-01,4.964
5758,2017-08-01,5.600
5647,2016-06-01,0.989
2517,2017-05-01,9.128
1562,2016-06-01,6.312
129,2017-08-01,8.903
759,2016-12-01,6.688
4390,2016-12-01,6.964
5860,2017-02-01,14.700
2071,2016-10-01,8.878
3711,2017-02-01,15.456
3345,2016-09-01,12.982
3189,2017-03-01,2.254
2265,2017-11-01,4.964
5198,2016-12-01,8.910
4742,2016-09-01,5.168
2935,2017-12-01,5.104
281,2017-02-01,5.705
4382,2017-09-01,5.144
1738,2016-09-01,0.000
603,2017-05-01,15.788
5642,2017-05-01,6.648
270,2017-11-01,25.326
2193,2016-06-01,4.384
2847,2017-09-01,5.644
4909,2017-12-01,5.596
2757,2017-11-01,5.212
4715,2017-10-01,18.196
1044,2016-11-01,18.442
2229,2017-09-01,5.104
3531,2016-08-01,15.428
4451,2017-01-01,8.352
5965,2017-04-01,4.872
560,2016-08-01,5.978
4555,2017-10-01,2.456
1625,2017-06-01,4.984
2960,2017-12-01,7.344
1441,2016-12-01,5.502
510,2017-09-01,5.888
2973,2016-09-01,3.588
4809,2017-08-01,2.707
1466,2017-02-01,3.864
1390,2017-03-01,8.259
1902,2016-10-01,22.936
1750,2017-04-01,7.273
2247,2016-06-01,5.037
2226,2016-07-01,6.346
4404,2016-12-01,7.148
817,2017-09-01,5.612
1402,2016-08-01,5.246
619,2017-10-01,4.964
4401,2016-10-01,7.627
4463,2017-06-01,7.861
4043,2017-01-01,11.953
981,2017-01-01,6.891
2065,2016-12-01,16.298
1940,2017-01-01,4.766
1882,2017-06-01,6.826
4304,2017-05-01,2.926
5770,2017-04-01,8.814
3777,2017-08-01,5.024
5002,2016-07-01,4.486
3050,2017-12-01,5.024
5758,2017-02-01,6.730
5647,2016-12-01,2.334
2517,2016-10-01,6.744
1562,2016-09-01,6.094
129,2017-10-01,6.132
759,2017-02-01,6.707
4390,2016-11-01,7.443
5860,2017-07-01,7.368
2071,2017-12-01,5.084
3711,2016-09-01,11.902
3345,2017-09-01,4.964
3189,2016-11-01,4.554
2265,2016-07-01,13.292
5198,2017-07-01,6.355
4742,2017-01-01,15.473
2935,2016-09-01,6.420
281,2016-12-01,4.554
4382,2017-11-01,5.004
1738,2017-08-01,0.000
603,2016-08-01,9.958
5642,2016-09-01,8.728
270,2017-02-01,8.803
2193,2017-11-01,4.646
2847,2016-12-01,8.105
4909,2017-09-01,6.770
2757,2017-12-01,5.558
4715,2016-10-01,4.910
1044,2017-05-01,5.509
2229,2017-02-01,5.051
3531,2017-05-01,11.625
4451,2017-11-01,6.232
5965,2017-07-01,5.086
560,2017-01-01,7.337
4555,2017-04-01,2.382
1625,2017-09-01,7.248
2960,2017-10-01,6.154
1441,2017-05-01,5.543
510,2017-02-01,6.983
2973,2017-09-01,5.766
4809,2017-07-01,32.682
1466,2017-01-01,4.632
1390,2016-06-01,5.930
1902,2017-12-01,12.017
1750,2017-08-01,5.545
2247,2017-11-01,0.000
2226,2017-11-01,5.421
4404,2016-07-01,9.770
817,2017-03-01,24.064
1402,2016-12-01,3.105
619,2017-12-01,4.964
4401,2016-11-01,6.744
4463,2016-06-01,12.147
4043,2017-06-01,6.828
981,2017-12-01,5.104
2065,2017-06-01,19.596
1940,2017-11-01,5.024
1882,2016-07-01,4.356
4304,2017-06-01,17.524
5770,2017-08-01,5.411
3777,2017-10-01,5.104
5002,2016-11-01,3.740
3050,2017-07-01,4.964
5758,2016-07-01,0.030
5647,2016-08-01,2.352
2517,2017-11-01,8.484
1562,2016-12-01,6.670
129,2016-06-01,6.546
759,2017-06-01,5.810
4390,2016-06-01,10.670
5860,2017-11-01,7.268
2071,2017-10-01,5.104
3711,2016-10-01,12.356
3345,2016-06-01,8.411
3189,2016-09-01,4.131
2265,2017-07-01,7.692
5198,2017-02-01,7.170
4742,2016-06-01,4.952
2935,2016-08-01,6.264
281,2016-11-01,4.554
4382,2017-10-01,5.164
1738,2017-01-01,4.477
603,2017-06-01,5.086
5642,2016-08-01,15.674
270,2016-12-01,12.107
2193,2017-12-01,5.092
2847,2016-09-01,10.305
4909,2016-10-01,6.316
2757,2016-12-01,7.921
4715,2016-11-01,7.252
1044,2017-07-01,5.304
2229,2017-10-01,5.806
3531,2017-08-01,6.114
4451,2017-08-01,13.808
5965,2017-03-01,6.546
560,2016-06-01,6.210
4555,2017-03-01,2.682
1625,2017-01-01,4.416
2960,2017-09-01,4.984
1441,2017-06-01,5.548
510,2017-10-01,5.288
2973,2016-12-01,6.008
4809,2017-09-01,37.770
1466,2017-04-01,4.268
1390,2017-08-01,4.984
1902,2017-02-01,20.346
1750,2017-01-01,2.797
2247,2017-09-01,0.000
2226,2016-11-01,9.108
4404,2017-04-01,5.815
817,2017-05-01,5.799
1402,2016-10-01,3.597
619,2017-05-01,5.068
4401,2017-12-01,5.465
4463,2016-10-01,8.913
4043,2017-12-01,8.450
981,2017-08-01,5.204
2065,2017-04-01,19.916
1940,2017-03-01,6.115
1882,2017-05-01,4.962
4304,2017-10-01,3.811
5770,2017-07-01,4.964
3777,2016-07-01,12.188
5002,2017-03-01,4.814
3050,2017-11-01,5.044
5758,2017-07-01,8.448
5647,2016-11-01,2.576
2517,2017-09-01,5.876
1562,2017-01-01,6.670
129,2016-12-01,7.995
759,2017-10-01,5.616
4390,2016-07-01,6.026
5860,2016-12-01,5.918
2071,2017-03-01,7.659
3711,2017-10-01,4.984
3345,2017-06-01,4.964
3189,2016-07-01,4.025
2265,2017-12-01,4.964
5198,2017-05-01,5.198
4742,2016-11-01,5.684
2935,2017-04-01,8.462
281,2016-08-01,4.025
4382,2016-11-01,8.655
1738,2016-11-01,0.000
603,2016-12-01,4.442
5642,2016-06-01,8.178
270,2017-07-01,20.454
2193,2016-08-01,4.942
2847,2016-10-01,8.917
4909,2016-06-01,7.350
2757,2016-07-01,6.611
4715,2017-07-01,2.808
1044,2017-11-01,5.104
2229,2016-07-01,5.978
3531,2017-01-01,12.006
4451,2016-08-01,14.870
2963,2016-07-01,13.301
560,2017-02-01,7.204
4555,2017-05-01,2.632
1625,2017-10-01,6.832
2960,2016-08-01,5.191
1441,2017-11-01,4.964
510,2016-07-01,21.408
2973,2017-10-01,5.749
4809,2016-10-01,30.492
1466,2016-07-01,2.447
1390,2017-04-01,4.834
1902,2017-06-01,28.080
1750,2017-09-01,5.044
2247,2017-01-01,8.475
2226,2017-08-01,5.044
4404,2016-08-01,17.043
817,2017-12-01,5.730
1402,2017-05-01,7.320
619,2017-02-01,4.591
4401,2017-04-01,11.402
4463,2017-05-01,11.429
4043,2017-03-01,9.815
981,2017-05-01,5.184
2065,2016-07-01,4.800
1940,2016-07-01,4.131
1882,2017-10-01,10.562
4304,2016-09-01,2.631
5770,2016-09-01,0.989
3777,2017-01-01,3.308
5002,2017-08-01,4.786
3050,2016-08-01,4.041
5758,2017-06-01,8.846
5647,2017-09-01,7.716
2517,2017-04-01,8.984
1562,2016-10-01,6.670
129,2016-10-01,10.132
759,2016-11-01,7.178
4390,2017-09-01,6.087
5860,2016-10-01,0.325
2071,2017-05-01,8.756
3711,2017-12-01,5.024
3345,2016-08-01,10.368
3189,2017-12-01,2.632
2265,2017-05-01,7.266
5198,2017-11-01,20.509
4742,2017-10-01,5.104
2935,2017-11-01,7.902
281,2017-07-01,2.456
4382,2017-07-01,6.428
1738,2016-07-01,14.812
603,2016-11-01,3.204
5642,2017-09-01,0.000
270,2017-04-01,8.458
2193,2016-11-01,4.926
2847,2017-10-01,8.010
4909,2017-06-01,5.982
2757,2017-08-01,5.327
4715,2017-02-01,4.572
1044,2016-09-01,9.011
2229,2016-09-01,6.472
3531,2017-02-01,11.610
4451,2017-09-01,6.970
2963,2016-11-01,8.335
560,2017-11-01,9.982
4555,2017-08-01,2.498
1625,2017-05-01,3.992
2960,2017-05-01,6.254
1441,2017-08-01,4.964
510,2017-07-01,0.720
2973,2017-12-01,5.787
4809,2016-08-01,41.771
1466,2016-10-01,3.519
1390,2017-01-01,6.688
1902,2017-07-01,24.860
1750,2017-10-01,5.004
2247,2017-10-01,0.000
2226,2016-09-01,6.078
4404,2017-03-01,4.752
817,2017-02-01,8.174
1402,2017-09-01,7.268
619,2016-09-01,4.234
4401,2017-08-01,11.262
4463,2017-03-01,10.725
4043,2016-11-01,7.590
981,2017-02-01,6.799
2065,2017-08-01,5.958
1940,2017-07-01,5.004
1882,2017-02-01,11.826
4304,2017-02-01,4.692
5770,2017-09-01,6.208
3777,2017-04-01,4.578
5002,2016-09-01,2.398
3050,2016-09-01,4.131
5758,2017-10-01,0.000
5647,2017-03-01,13.501
2517,2016-06-01,6.141
1562,2017-12-01,4.964
129,2017-09-01,6.369
759,2016-09-01,6.181
4390,2016-08-01,14.232
5860,2017-12-01,7.592
2071,2017-01-01,7.296
3711,2017-09-01,4.964
3345,2017-01-01,8.726
3189,2016-08-01,4.156
2265,2017-10-01,4.964
5198,2016-11-01,6.817
4742,2017-05-01,5.199
2935,2017-10-01,10.206
281,2017-10-01,2.456
4382,2017-02-01,4.791
1738,2017-03-01,11.143
603,2017-02-01,4.351
5642,2017-06-01,5.524
270,2016-10-01,40.271
2193,2017-07-01,5.957
2847,2017-04-01,15.916
4909,2016-12-01,5.816
2757,2017-03-01,11.516
4715,2017-06-01,2.544
1044,2017-03-01,9.046
2229,2017-12-01,6.630
3531,2017-06-01,8.366
4451,2016-12-01,20.753
2963,2016-12-01,12.848
560,2017-10-01,10.551
4555,2016-06-01,5.930
1625,2016-11-01,4.416
2960,2017-01-01,7.112
1441,2017-04-01,8.282
510,2016-11-01,6.780
2973,2016-06-01,4.296
4809,2017-01-01,14.586
1466,2017-10-01,9.807
1390,2017-05-01,4.964
1902,2016-12-01,36.798
1750,2017-05-01,7.521
2247,2016-08-01,4.726
2226,2017-09-01,5.044
4404,2016-10-01,13.581
817,2016-06-01,8.952
1402,2017-08-01,7.268
619,2017-01-01,4.572
4401,2017-05-01,10.326
4463,2017-09-01,7.210
4043,2016-10-01,10.002
981,2017-11-01,4.964
2065,2017-05-01,17.499
1940,2016-09-01,4.818
1882,2016-10-01,13.395
4304,2017-11-01,2.682
5770,2017-05-01,8.290
3777,2017-05-01,5.587
5002,2017-02-01,3.693
3050,2016-10-01,4.602
5758,2017-11-01,0.000
5647,2016-07-01,2.534
2517,2017-07-01,11.156
1562,2017-08-01,4.964
129,2017-11-01,10.762
759,2017-07-01,5.409
4390,2017-03-01,4.646
5860,2017-03-01,6.744
2071,2016-09-01,7.136
3711,2017-01-01,11.610
3345,2017-03-01,5.092
3189,2016-06-01,4.025
2265,2016-06-01,6.785
5198,2017-01-01,8.404
4742,2017-06-01,7.745
2935,2016-12-01,6.836
281,2017-08-01,2.456
4382,2017-01-01,8.699
1738,2016-08-01,2.162
603,2017-10-01,4.378
5642,2016-07-01,9.042
270,2017-03-01,9.301
2193,2017-01-01,4.292
2847,2016-07-01,7.096
4909,2017-08-01,6.207
2757,2017-02-01,13.062
4715,2016-09-01,4.266
1044,2017-09-01,5.674
2229,2016-11-01,6.744
3531,2017-11-01,7.438
4451,2016-09-01,14.735
2963,2017-02-01,17.128
560,2016-11-01,8.151
4555,2016-08-01,6.026
1625,2017-03-01,5.221
